Date	Close	Open	High	Low	Volume
2010-05-20	77.55	79.32	79.595	77.55	3519311
2010-05-21	81.16	76.27	81.19	76.06	5904278
2010-05-24	79.8	80.76	81.11	79.67	2512425
2010-05-25	80.4	78.56	80.76	78.19	4258181
2010-05-26	79.73	80.94	81.37	79.71	3549179
2010-05-27	80.56	80.6	80.6	79.62	2488668
2010-05-28	79.92	80.42	80.75	79.72	1907898
2010-06-01	79.17	79.85	80.9	78.97	1806417
2010-06-02	79.8	79.3	79.84	78.46	2551083
2010-06-03	79.71	79.81	80.32	79.34	1797860
2010-06-04	77.39	78.76	78.76	77.17	2282895
2010-06-07	76.32	77.99	77.99	76.22	2469855
2010-06-08	77.0	76.3	77.28	75.74	2301596
2010-06-09	77.34	77.04	78.54	77.0	2256101
2010-06-10	78.47	77.97	78.83	77.52	2100348
2010-06-11	78.75	77.81	78.86	77.42	1455712
2010-06-14	79.67	79.25	80.67	79.25	2311190
2010-06-15	80.84	80.19	80.89	79.95	2166987
2010-06-16	81.2	80.46	81.6	80.42	1208755
2010-06-17	80.95	80.96	81.445	79.99	1826679
2010-06-18	80.69	81.09	81.09	80.01	2606504
2010-06-21	80.07	81.45	81.7	79.61	2147654
2010-06-22	79.86	79.96	81.14	79.77	1894197
2010-06-23	79.69	80.07	80.57	79.24	2234086
2010-06-24	78.12	79.44	80.0225	78.0	1728163
2010-06-25	78.05	78.12	78.5	77.58	3091549
2010-06-28	77.58	78.35	78.64	77.58	1602551
2010-06-29	75.15	77.08	77.34	74.62	3107289
2010-06-30	74.5	75.0	75.52	74.36	2659540
2010-07-01	74.46	74.5	74.96	73.78	2332397
2010-07-02	74.44	74.74	75.02	73.89	1499888
2010-07-06	74.33	75.03	75.316	73.65	1810379
2010-07-07	75.41	74.28	75.48	73.8	2167559
2010-07-08	76.15	75.58	76.21	75.22	2065336
2010-07-09	75.24	75.93	76.01	74.6075	1996756
2010-07-12	74.74	74.94	75.195	74.24	1551244
2010-07-13	75.53	75.1	75.98	75.1	1958741
2010-07-14	75.5	75.22	76.23	75.04	2442227
2010-07-15	75.95	75.58	76.15	75.01	2153214
2010-07-16	73.93	75.61	76.09	73.83	1960213
2010-07-19	74.05	74.34	74.74	73.73	1370034
2010-07-20	73.9	73.15	73.98	72.35	2911241
2010-07-21	73.66	74.28	74.59	73.14	3114145
2010-07-22	74.25	74.41	74.81	73.78	3105002
2010-07-23	73.95	74.38	74.83	73.9	2887382
2010-07-26	74.88	73.85	75.27	73.85	3181816
2010-07-27	74.87	75.3	76.34	74.78	3357936
2010-07-28	75.24	75.07	75.67	74.25	1763219
2010-07-29	74.95	75.71	75.71	74.13	1919620
2010-07-30	75.15	74.26	75.44	74.26	2687299
2010-08-02	75.9	75.84	76.0	74.98	1778739
2010-08-03	75.43	75.81	75.81	75.27	1829655
2010-08-04	75.02	75.59	75.59	74.91	2627448
2010-08-05	75.03	74.5	75.68	74.25	2706844
2010-08-06	75.07	74.4	75.07	74.2	1323539
2010-08-09	75.6	75.18	75.74	75.14	979362
